machine_id,machine_type,timestamp,temperature_c,vibration_mm_s,runtime_hours,days_since_maintenance,failed_within_7d
M003,PRESS,2025-02-11,62.32,3.416,4251.9,29,0
M003,PRESS,2025-02-12,67.71,2.805,4258.5,30,0
M003,PRESS,2025-02-13,73.63,2.758,4273.7,31,0
M003,PRESS,2025-02-14,66.47,2.897,4286.0,32,0
M003,PRESS,2025-02-15,66.84,2.729,4299.2,0,0
M003,PRESS,2025-02-16,68.17,3.491,4316.4,1,0
M003,PRESS,2025-02-17,61.79,3.52,4326.6,2,0
M003,PRESS,2025-02-18,62.56,3.478,4338.3,3,0
M003,PRESS,2025-02-19,69.74,3.288,4348.0,4,0
M003,PRESS,2025-02-20,65.12,2.661,4366.6,5,0
M003,PRESS,2025-02-21,67.43,3.524,4378.0,6,0
M003,PRESS,2025-02-22,64.15,2.953,4397.4,7,0
M003,PRESS,2025-02-23,61.88,2.852,4410.0,8,0
M003,PRESS,2025-02-24,70.82,3.72,4426.5,9,0
M003,PRESS,2025-02-25,63.54,2.664,4445.5,10,0
M003,PRESS,2025-02-26,60.82,2.213,4457.7,11,0
M003,PRESS,2025-02-27,64.11,2.889,4476.1,12,0
M003,PRESS,2025-02-28,60.15,3.454,4494.4,13,0
M003,PRESS,2025-03-01,64.33,3.113,4511.0,14,0
M003,PRESS,2025-03-02,66.49,3.64,4519.5,15,0
M003,PRESS,2025-03-03,69.5,2.68,4529.3,16,0
M003,PRESS,2025-03-04,64.62,2.966,4545.4,17,0
M003,PRESS,2025-03-05,65.12,2.403,4563.2,18,0
M003,PRESS,2025-03-06,70.91,2.802,4579.6,19,0
M003,PRESS,2025-03-07,67.26,2.296,4595.2,20,0
M003,PRESS,2025-03-08,69.01,3.082,4607.3,21,0
M003,PRESS,2025-03-09,64.0,2.992,4616.8,22,0
M003,PRESS,2025-03-10,63.58,3.244,4625.5,23,0
M003,PRESS,2025-03-11,59.83,3.431,4641.9,24,0
M003,PRESS,2025-03-12,60.22,3.178,4652.9,25,0
M003,PRESS,2025-03-13,71.56,4.05,4670.7,26,0
M003,PRESS,2025-03-14,61.86,3.259,4690.1,27,0
M003,PRESS,2025-03-15,61.45,2.825,4700.4,28,0
M003,PRESS,2025-03-16,71.91,2.84,4718.8,0,0
M003,PRESS,2025-03-17,66.58,2.65,4724.9,1,0
M003,PRESS,2025-03-18,69.67,2.771,4732.2,2,0
M003,PRESS,2025-03-19,73.86,2.882,4739.1,3,0
M003,PRESS,2025-03-20,67.94,2.603,4745.8,4,0
M003,PRESS,2025-03-21,71.42,3.625,4752.1,5,0
M003,PRESS,2025-03-22,61.73,2.999,4758.9,6,0
M003,PRESS,2025-03-23,67.21,2.802,4772.2,7,0
M003,PRESS,2025-03-24,63.27,2.646,4784.3,8,0
M003,PRESS,2025-03-25,62.67,2.932,4801.5,9,0
M003,PRESS,2025-03-26,60.9,3.742,4816.4,10,0
M003,PRESS,2025-03-27,67.18,2.623,4836.3,11,0
M003,PRESS,2025-03-28,66.22,2.449,4856.0,12,0
M003,PRESS,2025-03-29,62.89,3.309,4869.3,13,0
M003,PRESS,2025-03-30,63.35,3.211,4880.5,14,0
M003,PRESS,2025-03-31,54.14,2.68,4899.7,15,0
M003,PRESS,2025-04-01,64.89,3.709,4911.8,16,0
M003,PRESS,2025-04-02,62.59,3.188,4926.3,17,0
M003,PRESS,2025-04-03,66.41,3.049,4933.3,18,0
M003,PRESS,2025-04-04,61.18,2.619,4950.3,19,0
M003,PRESS,2025-04-05,68.65,2.679,4962.6,20,0
M003,PRESS,2025-04-06,62.13,2.806,4980.6,21,0
M003,PRESS,2025-04-07,65.41,2.548,4992.3,22,0
M003,PRESS,2025-04-08,64.4,2.905,5008.6,23,0
M003,PRESS,2025-04-09,65.27,3.206,5027.7,24,0
M003,PRESS,2025-04-10,66.95,3.222,5042.4,25,0
M003,PRESS,2025-04-11,60.56,3.227,5056.3,26,0
M003,PRESS,2025-04-12,66.23,2.947,5075.9,27,0
M003,PRESS,2025-04-13,61.71,2.934,5091.5,0,0
M003,PRESS,2025-04-14,60.94,3.025,5109.5,1,0
M003,PRESS,2025-04-15,65.71,2.853,5123.1,2,0
M003,PRESS,2025-04-16,67.21,2.826,5135.1,3,0
M003,PRESS,2025-04-17,63.21,3.804,5146.9,4,0
M003,PRESS,2025-04-18,62.16,3.03,5160.0,5,0
M003,PRESS,2025-04-19,56.47,2.985,5178.3,6,0
M003,PRESS,2025-04-20,65.49,3.65,5187.1,7,0
M003,PRESS,2025-04-21,63.83,2.375,5206.9,8,0
M003,PRESS,2025-04-22,68.53,2.969,5220.5,9,0
M003,PRESS,2025-04-23,62.93,3.483,5232.8,10,0
M003,PRESS,2025-04-24,64.49,2.649,5241.5,11,0
M003,PRESS,2025-04-25,57.68,3.08,5258.6,12,0
M003,PRESS,2025-04-26,61.23,2.55,5273.6,13,0
M003,PRESS,2025-04-27,65.27,3.341,5281.8,14,0
M003,PRESS,2025-04-28,60.08,3.085,5296.4,15,0
M003,PRESS,2025-04-29,63.94,3.193,5316.2,16,0
M003,PRESS,2025-04-30,63.29,3.036,5327.3,17,0
M003,PRESS,2025-05-01,64.2,2.535,5341.9,18,0
M003,PRESS,2025-05-02,65.77,3.096,5355.0,19,0
M003,PRESS,2025-05-03,64.96,3.121,5362.7,20,0
M003,PRESS,2025-05-04,66.56,2.691,5370.0,21,0
M003,PRESS,2025-05-05,67.32,3.13,5377.1,22,0
M003,PRESS,2025-05-06,66.94,2.906,5384.6,23,0
M003,PRESS,2025-05-07,59.69,3.433,5394.2,24,0
M003,PRESS,2025-05-08,65.28,3.417,5403.6,25,0
M003,PRESS,2025-05-09,62.74,2.836,5414.5,26,0
M003,PRESS,2025-05-10,66.79,2.514,5426.6,27,0
M003,PRESS,2025-05-11,64.59,3.49,5446.3,0,0
M003,PRESS,2025-05-12,63.73,2.73,5452.4,1,0
M003,PRESS,2025-05-13,66.13,2.896,5461.5,2,0
M003,PRESS,2025-05-14,68.47,2.849,5470.5,3,0
M003,PRESS,2025-05-15,69.11,2.473,5489.7,4,0
M003,PRESS,2025-05-16,67.73,2.762,5496.5,5,0
M003,PRESS,2025-05-17,66.64,2.903,5511.9,6,0
M003,PRESS,2025-05-18,58.18,2.089,5530.0,7,0
M003,PRESS,2025-05-19,64.05,2.595,5547.2,8,0
M003,PRESS,2025-05-20,64.8,2.879,5553.6,9,0
M003,PRESS,2025-05-21,67.84,2.826,5563.7,10,0
M003,PRESS,2025-05-22,67.16,3.354,5581.5,11,0
M003,PRESS,2025-05-23,68.55,2.789,5591.4,12,0
M003,PRESS,2025-05-24,59.11,2.895,5599.1,13,0
M003,PRESS,2025-05-25,64.11,2.86,5605.3,14,0
M003,PRESS,2025-05-26,68.2,2.353,5615.4,15,0
M003,PRESS,2025-05-27,68.8,3.684,5633.9,16,0
M003,PRESS,2025-05-28,67.94,2.74,5640.4,17,0
M003,PRESS,2025-05-29,68.41,2.726,5654.4,18,0
M003,PRESS,2025-05-30,61.77,2.714,5667.3,19,0
M003,PRESS,2025-05-31,66.06,3.257,5684.9,20,0
M003,PRESS,2025-06-01,60.52,2.956,5695.6,21,0
M003,PRESS,2025-06-02,73.42,2.555,5710.5,22,0
M003,PRESS,2025-06-03,67.32,3.48,5726.0,23,0
M003,PRESS,2025-06-04,63.97,2.039,5741.1,24,0
M003,PRESS,2025-06-05,64.17,2.3,5760.9,25,0
M003,PRESS,2025-06-06,62.51,3.078,5770.4,26,0
M003,PRESS,2025-06-07,65.42,2.812,5789.1,27,0
M003,PRESS,2025-06-08,64.12,2.173,5797.9,0,0
M003,PRESS,2025-06-09,59.85,1.947,5812.1,1,0
M003,PRESS,2025-06-10,66.19,3.115,5822.1,2,0
M003,PRESS,2025-06-11,66.28,3.536,5835.3,3,0
M003,PRESS,2025-06-12,62.68,3.341,5852.8,4,0
M003,PRESS,2025-06-13,65.78,3.397,5859.2,5,0
M003,PRESS,2025-06-14,64.74,2.764,5878.2,6,0
M003,PRESS,2025-06-15,59.49,2.257,5889.9,7,0
M003,PRESS,2025-06-16,60.27,3.334,5905.4,8,0
M003,PRESS,2025-06-17,63.07,3.059,5915.0,9,0
M003,PRESS,2025-06-18,71.45,3.359,5922.6,10,0
M003,PRESS,2025-06-19,56.39,2.712,5930.3,11,0
M003,PRESS,2025-06-20,64.47,3.031,5937.4,12,0
M003,PRESS,2025-06-21,62.89,3.602,5952.5,13,0
M003,PRESS,2025-06-22,69.7,2.306,5958.6,14,0
M003,PRESS,2025-06-23,63.79,2.873,5973.5,15,0
M003,PRESS,2025-06-24,70.13,3.047,5993.4,16,0
M003,PRESS,2025-06-25,64.87,2.917,6003.5,17,0
M003,PRESS,2025-06-26,64.26,2.693,6022.3,18,0
M003,PRESS,2025-06-27,64.3,2.406,6039.7,19,0
M003,PRESS,2025-06-28,66.88,3.338,6051.7,20,0
M003,PRESS,2025-06-29,65.32,2.678,6069.8,21,0
M004,ROBOT_ARM,2025-01-01,47.6,1.703,4211.4,12,0
M004,ROBOT_ARM,2025-01-02,47.77,1.414,4224.7,13,0
M004,ROBOT_ARM,2025-01-03,47.24,1.196,4232.7,14,0
M004,ROBOT_ARM,2025-01-04,45.11,1.392,4239.1,15,0
M004,ROBOT_ARM,2025-01-05,43.76,1.803,4246.1,16,0
M004,ROBOT_ARM,2025-01-06,51.33,1.204,4260.6,17,0
M004,ROBOT_ARM,2025-01-07,48.82,1.79,4274.4,18,0
M004,ROBOT_ARM,2025-01-08,44.66,1.524,4281.8,19,0
M004,ROBOT_ARM,2025-01-09,47.73,1.407,4290.0,20,0
M004,ROBOT_ARM,2025-01-10,45.49,1.389,4302.9,21,0
M004,ROBOT_ARM,2025-01-11,47.72,1.557,4321.3,22,0
M004,ROBOT_ARM,2025-01-12,48.04,1.539,4328.5,23,0
M004,ROBOT_ARM,2025-01-13,47.95,1.599,4342.0,24,0
M004,ROBOT_ARM,2025-01-14,49.91,1.625,4354.2,25,0
M004,ROBOT_ARM,2025-01-15,49.63,1.712,4362.6,26,0
M004,ROBOT_ARM,2025-01-16,44.66,1.687,4380.3,27,0
M004,ROBOT_ARM,2025-01-17,50.88,1.044,4388.2,0,0
M004,ROBOT_ARM,2025-01-18,48.97,1.411,4397.1,1,0
M004,ROBOT_ARM,2025-01-19,45.29,1.765,4407.7,2,0
M004,ROBOT_ARM,2025-01-20,46.66,1.181,4414.2,3,0
M004,ROBOT_ARM,2025-01-21,49.57,1.568,4422.1,4,0
M004,ROBOT_ARM,2025-01-22,48.8,1.942,4440.3,5,0
M004,ROBOT_ARM,2025-01-23,45.96,1.519,4455.8,6,0
M004,ROBOT_ARM,2025-01-24,47.63,1.207,4475.5,7,0
M004,ROBOT_ARM,2025-01-25,47.84,1.91,4485.8,8,0
M004,ROBOT_ARM,2025-01-26,45.28,1.337,4502.4,9,0
M004,ROBOT_ARM,2025-01-27,50.23,1.547,4513.5,10,0
M004,ROBOT_ARM,2025-01-28,51.58,1.416,4530.2,11,0
M004,ROBOT_ARM,2025-01-29,47.68,1.848,4550.1,12,0
M004,ROBOT_ARM,2025-01-30,47.42,1.783,4568.0,13,0
M004,ROBOT_ARM,2025-01-31,49.78,0.765,4582.8,14,0
M004,ROBOT_ARM,2025-02-01,54.72,1.615,4597.8,15,0
M004,ROBOT_ARM,2025-02-02,46.12,1.716,4606.7,16,0
M004,ROBOT_ARM,2025-02-03,51.63,1.14,4613.7,17,0
M004,ROBOT_ARM,2025-02-04,50.4,1.689,4628.9,18,0
M004,ROBOT_ARM,2025-02-05,49.05,1.768,4636.2,19,0
M004,ROBOT_ARM,2025-02-06,45.12,1.744,4651.8,20,0
M004,ROBOT_ARM,2025-02-07,49.41,1.036,4666.6,21,0
M004,ROBOT_ARM,2025-02-08,48.09,1.652,4676.8,22,0
M004,ROBOT_ARM,2025-02-09,47.59,1.096,4684.9,23,0
M004,ROBOT_ARM,2025-02-10,44.7,1.659,4703.0,24,0
M004,ROBOT_ARM,2025-02-11,50.49,1.452,4713.5,25,0
M004,ROBOT_ARM,2025-02-12,49.91,1.19,4733.2,26,0
M004,ROBOT_ARM,2025-02-13,52.08,1.173,4740.9,27,0
M004,ROBOT_ARM,2025-02-14,50.03,1.602,4753.2,28,0
M004,ROBOT_ARM,2025-02-15,46.05,1.547,4768.8,29,0
M004,ROBOT_ARM,2025-02-16,43.31,1.446,4779.0,30,0
M004,ROBOT_ARM,2025-02-17,51.18,2.19,4787.0,31,0
M004,ROBOT_ARM,2025-02-18,47.92,1.058,4797.0,32,0
M004,ROBOT_ARM,2025-02-19,49.67,1.703,4806.8,33,0
M004,ROBOT_ARM,2025-02-20,46.12,1.504,4816.7,0,0
M004,ROBOT_ARM,2025-02-21,48.57,1.725,4829.2,1,0
M004,ROBOT_ARM,2025-02-22,50.48,1.283,4839.7,2,0
M004,ROBOT_ARM,2025-02-23,47.49,1.537,4853.6,3,0
M004,ROBOT_ARM,2025-02-24,51.08,1.334,4872.1,4,0
M004,ROBOT_ARM,2025-02-25,42.36,1.203,4891.2,5,0
M004,ROBOT_ARM,2025-02-26,48.8,1.354,4904.1,6,0
M004,ROBOT_ARM,2025-02-27,45.47,1.603,4913.6,7,0
M004,ROBOT_ARM,2025-02-28,48.57,1.517,4930.3,8,0
M004,ROBOT_ARM,2025-03-01,49.19,1.539,4940.1,9,0
M004,ROBOT_ARM,2025-03-02,49.85,1.801,4946.7,10,0
M004,ROBOT_ARM,2025-03-03,40.72,1.492,4964.8,11,0
M004,ROBOT_ARM,2025-03-04,43.68,1.448,4976.0,12,0
M004,ROBOT_ARM,2025-03-05,48.66,1.168,4987.8,13,0
M004,ROBOT_ARM,2025-03-06,49.87,1.215,5000.4,14,0
M004,ROBOT_ARM,2025-03-07,49.94,1.689,5006.9,15,0
M004,ROBOT_ARM,2025-03-08,49.13,1.274,5023.3,16,0
M004,ROBOT_ARM,2025-03-09,44.43,1.911,5039.3,17,0
M004,ROBOT_ARM,2025-03-10,47.01,1.651,5050.4,18,0
M004,ROBOT_ARM,2025-03-11,48.12,1.249,5060.2,19,0
M004,ROBOT_ARM,2025-03-12,47.31,1.251,5073.1,20,0
M004,ROBOT_ARM,2025-03-13,49.98,1.431,5082.8,21,0
M004,ROBOT_ARM,2025-03-14,52.24,1.362,5095.2,22,0
M004,ROBOT_ARM,2025-03-15,48.36,1.887,5114.8,23,0
M004,ROBOT_ARM,2025-03-16,50.02,1.648,5122.5,24,0
M004,ROBOT_ARM,2025-03-17,42.34,1.319,5133.3,25,0
M004,ROBOT_ARM,2025-03-18,44.28,1.133,5139.3,26,0
M004,ROBOT_ARM,2025-03-19,49.77,1.998,5157.6,27,0
M004,ROBOT_ARM,2025-03-20,50.01,1.669,5170.0,28,0
M004,ROBOT_ARM,2025-03-21,48.89,1.642,5189.2,0,0
M004,ROBOT_ARM,2025-03-22,53.01,1.473,5201.8,1,0
M004,ROBOT_ARM,2025-03-23,49.61,1.513,5208.9,2,0
M004,ROBOT_ARM,2025-03-24,49.99,1.283,5223.5,3,0
M004,ROBOT_ARM,2025-03-25,44.59,1.265,5243.3,4,0
M004,ROBOT_ARM,2025-03-26,44.11,1.895,5258.7,5,0
M004,ROBOT_ARM,2025-03-27,51.73,1.275,5272.3,6,0
M004,ROBOT_ARM,2025-03-28,51.34,1.778,5291.3,7,0
M004,ROBOT_ARM,2025-03-29,45.49,2.022,5299.2,8,0
M004,ROBOT_ARM,2025-03-30,51.11,1.304,5310.1,9,0
M004,ROBOT_ARM,2025-03-31,47.43,1.411,5327.4,10,0
M004,ROBOT_ARM,2025-04-01,44.08,1.548,5339.8,11,0
M004,ROBOT_ARM,2025-04-02,47.4,1.192,5348.8,12,0
M004,ROBOT_ARM,2025-04-03,45.48,1.601,5368.7,13,0
M004,ROBOT_ARM,2025-04-04,46.71,1.647,5388.2,14,0
M004,ROBOT_ARM,2025-04-05,47.91,2.07,5399.8,15,0
M004,ROBOT_ARM,2025-04-06,46.73,1.096,5414.2,16,0
M004,ROBOT_ARM,2025-04-07,48.49,1.51,5422.8,17,0
M004,ROBOT_ARM,2025-04-08,45.53,1.829,5438.6,18,0
M004,ROBOT_ARM,2025-04-09,49.28,1.505,5455.2,19,0
M004,ROBOT_ARM,2025-04-10,49.22,1.632,5465.5,20,0
M004,ROBOT_ARM,2025-04-11,52.46,1.445,5485.0,21,0
M004,ROBOT_ARM,2025-04-12,47.98,1.891,5491.1,22,0
M004,ROBOT_ARM,2025-04-13,46.35,1.817,5504.9,23,0
M004,ROBOT_ARM,2025-04-14,48.18,1.169,5522.2,24,0
M004,ROBOT_ARM,2025-04-15,46.33,1.136,5540.7,25,0
M004,ROBOT_ARM,2025-04-16,46.92,1.338,5552.3,26,0
M004,ROBOT_ARM,2025-04-17,46.05,1.83,5563.8,27,0
M004,ROBOT_ARM,2025-04-18,47.75,1.332,5573.6,28,0
M004,ROBOT_ARM,2025-04-19,45.95,1.698,5587.5,29,0
M004,ROBOT_ARM,2025-04-20,44.37,1.683,5596.2,30,0
M004,ROBOT_ARM,2025-04-21,49.46,1.664,5605.4,0,0
M004,ROBOT_ARM,2025-04-22,48.64,1.453,5615.4,1,0
M004,ROBOT_ARM,2025-04-23,43.38,1.996,5629.5,2,0
M004,ROBOT_ARM,2025-04-24,50.78,1.382,5637.5,3,0
M004,ROBOT_ARM,2025-04-25,47.43,1.73,5654.4,4,0
M004,ROBOT_ARM,2025-04-26,48.34,1.746,5663.3,5,0
M004,ROBOT_ARM,2025-04-27,46.35,1.243,5681.3,6,0
M004,ROBOT_ARM,2025-04-28,48.03,1.677,5693.0,7,0
M004,ROBOT_ARM,2025-04-29,46.04,1.803,5710.5,8,0
M004,ROBOT_ARM,2025-04-30,48.33,1.763,5720.5,9,0
M004,ROBOT_ARM,2025-05-01,50.07,0.86,5727.3,10,0
M004,ROBOT_ARM,2025-05-02,46.25,1.353,5733.4,11,0
M004,ROBOT_ARM,2025-05-03,50.04,1.213,5749.8,12,0
M004,ROBOT_ARM,2025-05-04,49.77,1.849,5768.3,13,0
M004,ROBOT_ARM,2025-05-05,50.59,1.645,5776.9,14,0
M004,ROBOT_ARM,2025-05-06,52.38,1.07,5792.1,15,0
M004,ROBOT_ARM,2025-05-07,45.51,1.631,5809.1,16,0
M004,ROBOT_ARM,2025-05-08,50.33,1.151,5821.8,17,0
M004,ROBOT_ARM,2025-05-09,43.23,1.698,5837.8,18,0
M004,ROBOT_ARM,2025-05-10,48.1,1.261,5850.9,19,0
M004,ROBOT_ARM,2025-05-11,47.85,1.612,5859.2,20,0
M004,ROBOT_ARM,2025-05-12,47.04,1.949,5878.1,21,0
M004,ROBOT_ARM,2025-05-13,46.75,1.736,5884.5,22,0
M004,ROBOT_ARM,2025-05-14,46.33,1.225,5895.2,23,0
M004,ROBOT_ARM,2025-05-15,50.21,1.785,5907.3,24,0
M004,ROBOT_ARM,2025-05-16,47.45,1.009,5920.4,25,0
M004,ROBOT_ARM,2025-05-17,47.12,1.482,5938.1,26,0
M004,ROBOT_ARM,2025-05-18,49.46,1.812,5955.9,27,0
M004,ROBOT_ARM,2025-05-19,48.16,2.231,5971.8,0,0
M004,ROBOT_ARM,2025-05-20,53.46,1.51,5989.9,1,0
M004,ROBOT_ARM,2025-05-21,48.56,1.557,6005.4,2,0
M004,ROBOT_ARM,2025-05-22,50.08,1.402,6020.8,3,0
M004,ROBOT_ARM,2025-05-23,47.38,1.382,6039.9,4,0
M004,ROBOT_ARM,2025-05-24,48.21,1.34,6049.9,5,0
M004,ROBOT_ARM,2025-05-25,46.9,1.18,6069.0,6,0
M004,ROBOT_ARM,2025-05-26,46.11,1.883,6076.0,7,0
M004,ROBOT_ARM,2025-05-27,46.39,1.073,6091.6,8,0
M004,ROBOT_ARM,2025-05-28,48.49,1.49,6108.5,9,0
M004,ROBOT_ARM,2025-05-29,44.44,1.63,6120.4,10,0
M004,ROBOT_ARM,2025-05-30,45.11,1.261,6132.4,11,0
M004,ROBOT_ARM,2025-05-31,48.1,1.31,6141.0,12,0
M004,ROBOT_ARM,2025-06-01,49.16,1.51,6154.7,13,0
M004,ROBOT_ARM,2025-06-02,46.07,1.925,6165.6,14,0
M004,ROBOT_ARM,2025-06-03,48.52,1.325,6178.8,15,0
M004,ROBOT_ARM,2025-06-04,45.23,1.249,6194.0,16,0
M004,ROBOT_ARM,2025-06-05,44.44,1.586,6213.0,17,0
M004,ROBOT_ARM,2025-06-06,46.36,1.432,6227.4,18,0
M004,ROBOT_ARM,2025-06-07,48.34,1.281,6242.3,19,0
M004,ROBOT_ARM,2025-06-08,51.02,0.998,6254.7,20,0
M004,ROBOT_ARM,2025-06-09,50.33,2.131,6264.1,21,0
M004,ROBOT_ARM,2025-06-10,47.36,1.569,6278.4,22,0
M004,ROBOT_ARM,2025-06-11,46.49,1.465,6293.2,23,0
M004,ROBOT_ARM,2025-06-12,43.41,1.629,6305.5,24,0
M004,ROBOT_ARM,2025-06-13,50.17,1.276,6320.1,25,0
M004,ROBOT_ARM,2025-06-14,47.93,1.456,6327.4,26,0
M004,ROBOT_ARM,2025-06-15,46.69,1.098,6343.5,27,0
M004,ROBOT_ARM,2025-06-16,53.25,1.845,6358.5,28,0
M004,ROBOT_ARM,2025-06-17,45.13,1.662,6373.6,29,0
M004,ROBOT_ARM,2025-06-18,45.65,1.327,6383.4,30,0
M004,ROBOT_ARM,2025-06-19,47.26,1.674,6395.3,0,0
M004,ROBOT_ARM,2025-06-20,46.26,1.56,6414.7,1,0
M004,ROBOT_ARM,2025-06-21,47.19,1.723,6427.6,2,0
M004,ROBOT_ARM,2025-06-22,46.58,1.831,6440.8,3,0
M004,ROBOT_ARM,2025-06-23,50.93,1.312,6452.8,4,0
M004,ROBOT_ARM,2025-06-24,46.21,1.769,6470.9,5,0
M004,ROBOT_ARM,2025-06-25,48.91,1.68,6487.9,6,0
M004,ROBOT_ARM,2025-06-26,43.98,1.673,6503.8,7,0
M004,ROBOT_ARM,2025-06-27,53.98,1.308,6522.9,8,0
M004,ROBOT_ARM,2025-06-28,46.35,1.715,6535.1,9,0
M004,ROBOT_ARM,2025-06-29,48.08,1.02,6541.9,10,0
M005,PUMP,2025-01-01,59.91,2.446,3958.9,14,0
M005,PUMP,2025-01-02,64.46,2.53,3978.1,15,0
M005,PUMP,2025-01-03,60.41,2.558,3993.7,16,0
M005,PUMP,2025-01-04,59.69,2.773,4007.5,17,0
M005,PUMP,2025-01-05,60.33,2.544,4016.5,18,0
M005,PUMP,2025-01-06,56.56,2.023,4029.6,19,0
M005,PUMP,2025-01-07,57.78,2.118,4048.2,20,0
M005,PUMP,2025-01-08,60.53,3.545,4056.9,21,0
M005,PUMP,2025-01-09,62.77,2.669,4074.9,22,0
M005,PUMP,2025-01-10,59.36,2.487,4085.1,23,0
M005,PUMP,2025-01-11,57.04,2.687,4100.8,24,0
M005,PUMP,2025-01-12,51.72,2.354,4117.2,25,0
M005,PUMP,2025-01-13,64.39,2.556,4127.3,0,0
M005,PUMP,2025-01-14,57.04,1.876,4143.6,1,0
M005,PUMP,2025-01-15,57.87,2.06,4151.1,2,0
M005,PUMP,2025-01-16,59.24,2.382,4161.4,3,0
M005,PUMP,2025-01-17,59.56,2.292,4170.7,4,0
M005,PUMP,2025-01-18,61.35,3.045,4190.5,5,0
M005,PUMP,2025-01-19,55.24,1.842,4204.1,6,0
M005,PUMP,2025-01-20,64.47,2.319,4212.9,7,0
M005,PUMP,2025-01-21,63.05,2.416,4227.8,8,0
M005,PUMP,2025-01-22,60.4,2.605,4240.7,9,0
M005,PUMP,2025-01-23,61.3,2.218,4249.6,10,0
M005,PUMP,2025-01-24,62.25,2.888,4266.4,11,0
M005,PUMP,2025-01-25,59.1,2.482,4283.5,12,0
M005,PUMP,2025-01-26,66.09,2.835,4299.1,13,0
M005,PUMP,2025-01-27,63.73,2.546,4316.6,14,0
M005,PUMP,2025-01-28,58.96,2.404,4326.6,15,0
M005,PUMP,2025-01-29,56.04,2.429,4344.6,16,0
M005,PUMP,2025-01-30,59.02,2.496,4356.4,17,0
M005,PUMP,2025-01-31,55.99,2.469,4372.8,18,0
M005,PUMP,2025-02-01,60.57,2.304,4379.8,19,0
M005,PUMP,2025-02-02,60.88,2.503,4389.0,20,0
M005,PUMP,2025-02-03,56.77,2.259,4399.9,21,0
M005,PUMP,2025-02-04,59.44,2.284,4412.4,22,0
M005,PUMP,2025-02-05,59.61,2.362,4431.4,23,0
M005,PUMP,2025-02-06,60.95,2.607,4442.7,24,0
M005,PUMP,2025-02-07,60.81,3.03,4449.6,25,0
M005,PUMP,2025-02-08,64.31,1.727,4462.9,26,0
M005,PUMP,2025-02-09,63.38,2.771,4469.1,27,0
M005,PUMP,2025-02-10,64.21,2.744,4477.5,28,0
M005,PUMP,2025-02-11,56.55,1.937,4485.7,29,0
M005,PUMP,2025-02-12,61.62,3.005,4500.9,0,0
M005,PUMP,2025-02-13,60.41,2.907,4517.5,1,0
M005,PUMP,2025-02-14,65.43,2.424,4527.3,2,0
M005,PUMP,2025-02-15,56.23,2.624,4541.7,3,0
M005,PUMP,2025-02-16,62.55,2.445,4554.8,4,0
M005,PUMP,2025-02-17,66.23,2.997,4562.6,5,0
M005,PUMP,2025-02-18,61.53,2.861,4579.8,6,0
M005,PUMP,2025-02-19,66.56,2.686,4596.3,7,0
M005,PUMP,2025-02-20,63.89,2.54,4608.7,8,0
M005,PUMP,2025-02-21,61.39,2.022,4618.5,9,0
M005,PUMP,2025-02-22,61.84,2.685,4630.9,10,0
M005,PUMP,2025-02-23,62.0,2.744,4647.4,11,0
M005,PUMP,2025-02-24,58.62,2.477,4657.0,12,0
M005,PUMP,2025-02-25,62.81,2.429,4674.6,13,0
M005,PUMP,2025-02-26,56.29,2.908,4693.1,14,0
M005,PUMP,2025-02-27,58.68,3.071,4708.5,15,0
M005,PUMP,2025-02-28,58.59,2.726,4722.5,16,0
M005,PUMP,2025-03-01,63.48,2.216,4739.8,17,0
M005,PUMP,2025-03-02,59.96,2.433,4753.8,18,0
M005,PUMP,2025-03-03,56.95,2.415,4760.1,19,0
M005,PUMP,2025-03-04,59.43,2.487,4767.3,20,0
M005,PUMP,2025-03-05,60.72,2.669,4777.6,21,0
M005,PUMP,2025-03-06,59.39,2.502,4796.7,22,0
M005,PUMP,2025-03-07,60.75,2.866,4810.9,23,0
M005,PUMP,2025-03-08,65.31,2.328,4822.3,24,0
M005,PUMP,2025-03-09,63.16,2.57,4833.6,25,0
M005,PUMP,2025-03-10,61.1,1.765,4842.6,26,0
M005,PUMP,2025-03-11,59.1,1.475,4860.6,27,0
M005,PUMP,2025-03-12,62.08,3.059,4867.4,28,0
M005,PUMP,2025-03-13,58.69,2.871,4885.5,29,0
M005,PUMP,2025-03-14,60.0,2.053,4901.1,30,0
M005,PUMP,2025-03-15,60.29,2.238,4917.6,31,0
M005,PUMP,2025-03-16,56.38,2.631,4933.5,32,0
M005,PUMP,2025-03-17,62.86,2.666,4941.9,33,0
M005,PUMP,2025-03-18,59.46,2.056,4954.2,34,0
M005,PUMP,2025-03-19,60.13,2.695,4967.1,35,0
M005,PUMP,2025-03-20,60.72,2.097,4976.9,0,0
M005,PUMP,2025-03-21,60.51,2.395,4984.3,1,0
M005,PUMP,2025-03-22,57.58,2.448,4998.8,2,0
M005,PUMP,2025-03-23,62.43,2.123,5013.1,3,0
M005,PUMP,2025-03-24,61.89,2.218,5023.1,4,0
M005,PUMP,2025-03-25,60.76,2.787,5042.8,5,0
M005,PUMP,2025-03-26,58.94,2.198,5054.9,6,0
M005,PUMP,2025-03-27,61.03,2.608,5074.0,7,0
M005,PUMP,2025-03-28,64.3,2.59,5085.8,8,0
M005,PUMP,2025-03-29,57.96,2.487,5105.0,9,0
